filename,width,height,class,xmin,ymin,xmax,ymax
4_ST393.jpg,375,500,4_SeaTurtle_704,130,310,375,449
2_CF69.jpg,1200,803,2_Clownfish_187,74,84,783,781
4_ST385.jpg,500,375,4_SeaTurtle_704,40,88,391,304
4_ST391.jpg,500,375,4_SeaTurtle_704,77,50,461,350
2_CF43.jpg,500,305,2_Clownfish_187,104,56,330,226
5_SU76.jpg,500,374,5_SeaUrchin_341,49,43,429,342
5_SU62.jpg,333,500,5_SeaUrchin_341,120,258,320,364
2_CF57.jpg,300,200,2_Clownfish_187,10,46,269,182
4_ST346.jpg,500,335,4_SeaTurtle_704,92,86,345,219
4_ST420.jpg,500,333,4_SeaTurtle_704,4,57,430,309
5_SU89.jpg,1200,1186,5_SeaUrchin_341,118,47,1168,1149
6_SF205.jpg,375,500,6_Starfish_382,57,65,278,282
6_SF211.jpg,500,375,6_Starfish_382,227,27,412,197
6_SF211.jpg,500,375,6_Starfish_382,116,250,210,347
4_ST434.jpg,500,375,4_SeaTurtle_704,91,16,442,359
4_ST352.jpg,500,331,4_SeaTurtle_704,209,177,497,312
6_SF239.jpg,500,327,6_Starfish_382,25,60,273,278
4_ST408.jpg,333,500,4_SeaTurtle_704,58,170,329,317
2_CF94.jpg,1300,956,2_Clownfish_187,526,302,804,566
2_CF94.jpg,1300,956,2_Clownfish_187,300,492,504,698
2_CF94.jpg,1300,956,2_Clownfish_187,168,540,308,698
4_ST187.jpg,500,375,4_SeaTurtle_704,2,10,437,375
4_ST193.jpg,400,500,4_SeaTurtle_704,46,301,161,360
4_ST193.jpg,400,500,4_SeaTurtle_704,77,361,386,485
1_CB7.jpg,1200,798,Chevron_Butterflyfish_111,250,185,1026,617
5_SU198.jpg,500,368,5_SeaUrchin_341,62,24,439,345
4_ST622.jpg,500,375,4_SeaTurtle_704,46,91,414,335
4_ST144.jpg,500,375,4_SeaTurtle_704,1,89,420,365
5_SU173.jpg,500,375,5_SeaUrchin_341,152,37,374,310
5_SU167.jpg,500,333,5_SeaUrchin_341,62,6,456,305
4_ST636.jpg,500,375,4_SeaTurtle_704,140,77,460,315
4_ST178.jpg,500,333,4_SeaTurtle_704,6,73,493,309
3_LF123.jpg,1300,866,3_Lion Fish_215,20,13,1268,839
3_LF137.jpg,1024,1024,3_Lion Fish_215,59,99,489,467
3_LF137.jpg,1024,1024,3_Lion Fish_215,548,227,962,602
3_LF137.jpg,1024,1024,3_Lion Fish_215,163,549,605,906
3_LF12.jpg,500,325,3_Lion Fish_215,2,35,440,303
6_SF198.jpg,500,400,6_Starfish_382,15,29,379,349
6_SF173.jpg,500,375,6_Starfish_382,40,54,490,367
1_CB14.jpg,1300,866,Chevron_Butterflyfish_111,56,148,1254,742
6_SF167.jpg,500,325,6_Starfish_382,100,36,370,223
2_CF112.jpg,1001,1600,2_Clownfish_187,316,602,664,822
2_CF112.jpg,1001,1600,2_Clownfish_187,389,886,612,1068
1_CB28.jpg,700,502,Chevron_Butterflyfish_111,52,95,642,437
2_CF106.jpg,870,460,2_Clownfish_187,430,115,578,279
2_CF106.jpg,870,460,2_Clownfish_187,278,280,447,441
6_SF38.jpg,500,375,6_Starfish_382,112,27,385,347
4_ST597.jpg,500,375,4_SeaTurtle_704,130,119,430,270
4_ST583.jpg,500,375,4_SeaTurtle_704,110,40,400,307
4_ST16.jpg,500,374,4_SeaTurtle_704,29,109,376,326
4_ST232.jpg,500,331,4_SeaTurtle_704,1,10,357,331
5_SU205.jpg,500,375,5_SeaUrchin_341,3,5,497,371
4_ST554.jpg,500,375,4_SeaTurtle_704,66,81,496,324
6_SF371.jpg,500,375,6_Starfish_382,46,22,470,287
6_SF365.jpg,398,500,6_Starfish_382,16,40,352,471
4_ST540.jpg,500,316,4_SeaTurtle_704,62,90,496,207
4_ST226.jpg,500,333,4_SeaTurtle_704,76,117,414,249
5_SU211.jpg,500,363,5_SeaUrchin_341,80,1,404,300
5_SU239.jpg,500,375,5_SeaUrchin_341,3,4,494,369
4_ST568.jpg,500,375,4_SeaTurtle_704,1,20,500,263
6_SF359.jpg,500,334,6_Starfish_382,55,2,401,334
6_SF358.jpg,267,403,6_Starfish_382,4,113,266,320
5_SU238.jpg,500,375,5_SeaUrchin_341,101,40,428,344
4_ST569.jpg,500,375,4_SeaTurtle_704,5,37,416,311
4_ST541.jpg,500,375,4_SeaTurtle_704,34,70,399,299
6_SF364.jpg,500,375,6_Starfish_382,3,5,496,354
5_SU210.jpg,500,334,5_SeaUrchin_341,62,54,407,286
4_ST227.jpg,500,375,4_SeaTurtle_704,140,116,349,211
5_SU204.jpg,500,375,5_SeaUrchin_341,54,7,404,320
4_ST233.jpg,500,251,4_SeaTurtle_704,56,22,460,207
6_SF370.jpg,305,229,6_Starfish_382,38,43,235,193
4_ST555.jpg,500,338,4_SeaTurtle_704,25,16,375,249
4_ST17.jpg,375,500,4_SeaTurtle_704,8,178,329,447
4_ST582.jpg,500,375,4_SeaTurtle_704,7,59,286,298
4_ST596.jpg,500,333,4_SeaTurtle_704,137,1,500,330
6_SF39.jpg,375,500,6_Starfish_382,140,372,314,458
2_CF107.jpg,600,421,2_Clownfish_187,222,92,372,196
2_CF113.jpg,450,320,2_Clownfish_187,176,119,271,227
1_CB29.jpg,1117,743,Chevron_Butterflyfish_111,68,77,942,620
6_SF166.jpg,500,375,6_Starfish_382,232,53,452,319
6_SF166.jpg,500,375,6_Starfish_382,72,93,226,250
6_SF11.jpg,500,333,6_Starfish_382,157,108,341,261
6_SF172.jpg,500,375,6_Starfish_382,66,85,433,303
1_CB15.jpg,1024,768,Chevron_Butterflyfish_111,112,66,811,628
6_SF199.jpg,500,375,6_Starfish_382,83,60,420,353
3_LF13.jpg,650,606,3_Lion Fish_215,17,42,568,557
3_LF136.jpg,550,363,3_Lion Fish_215,2,6,550,351
3_LF122.jpg,1300,954,3_Lion Fish_215,164,89,842,635
4_ST179.jpg,500,326,4_SeaTurtle_704,49,115,398,325
5_SU166.jpg,400,299,5_SeaUrchin_341,41,6,387,294
4_ST151.jpg,500,389,4_SeaTurtle_704,1,1,499,355
4_ST637.jpg,500,377,4_SeaTurtle_704,106,28,410,354
4_ST623.jpg,325,500,4_SeaTurtle_704,4,79,316,388
5_SU172.jpg,500,334,5_SeaUrchin_341,67,11,449,296
4_ST145.jpg,500,375,4_SeaTurtle_704,127,97,500,308
5_SU199.jpg,500,375,5_SeaUrchin_341,91,42,425,372
1_CB6.jpg,996,664,Chevron_Butterflyfish_111,257,229,766,494
4_ST192.jpg,500,375,4_SeaTurtle_704,39,48,492,317
4_ST186.jpg,500,375,4_SeaTurtle_704,143,60,429,375
4_ST409.jpg,500,328,4_SeaTurtle_704,27,124,486,293
2_CF95.jpg,667,1000,2_Clownfish_187,78,192,468,434
2_CF95.jpg,667,1000,2_Clownfish_187,295,632,534,777
2_CF95.jpg,667,1000,2_Clownfish_187,10,513,144,671
2_CF81.jpg,900,600,2_Clownfish_187,148,165,681,399
6_SF238.jpg,500,375,6_Starfish_382,91,78,322,264
4_ST435.jpg,500,375,4_SeaTurtle_704,6,48,346,208
6_SF210.jpg,500,316,6_Starfish_382,44,55,471,280
4_ST353.jpg,500,375,4_SeaTurtle_704,77,123,333,310
4_ST347.jpg,500,333,4_SeaTurtle_704,11,71,476,273
6_SF204.jpg,500,375,6_Starfish_382,2,10,468,375
5_SU88.jpg,500,375,5_SeaUrchin_341,113,71,376,291
4_ST421.jpg,500,375,4_SeaTurtle_704,42,1,484,307
5_SU63.jpg,500,375,5_SeaUrchin_341,50,82,456,373
2_CF56.jpg,1280,853,2_Clownfish_187,196,189,449,523
2_CF56.jpg,1280,853,2_Clownfish_187,622,16,776,140
2_CF56.jpg,1280,853,2_Clownfish_187,588,332,729,451
2_CF42.jpg,537,414,2_Clownfish_187,12,49,243,213
2_CF42.jpg,537,414,2_Clownfish_187,177,155,537,386
5_SU77.jpg,500,375,5_SeaUrchin_341,93,29,473,371
4_ST390.jpg,500,335,4_SeaTurtle_704,42,47,362,237
4_ST384.jpg,500,375,4_SeaTurtle_704,43,22,399,326
5_SU52.jpg,500,375,5_SeaUrchin_341,61,15,426,329
2_CF67.jpg,1600,1315,2_Clownfish_187,72,352,1162,882
2_CF73.jpg,1300,956,2_Clownfish_187,270,296,656,558
2_CF73.jpg,1300,956,2_Clownfish_187,670,272,1170,558
4_ST389.jpg,500,333,4_SeaTurtle_704,48,33,498,317
5_SU46.jpg,500,375,5_SeaUrchin_341,4,7,493,337
4_ST438.jpg,500,375,4_SeaTurtle_704,106,27,495,354
5_SU91.jpg,500,375,5_SeaUrchin_341,52,34,404,327
6_SF209.jpg,500,336,6_Starfish_382,61,70,367,262
5_SU85.jpg,600,400,5_SeaUrchin_341,9,5,590,392
6_SF221.jpg,500,375,6_Starfish_382,50,22,480,367
4_ST404.jpg,500,375,4_SeaTurtle_704,125,1,500,374
4_ST362.jpg,500,375,4_SeaTurtle_704,130,77,386,290
2_CF98.jpg,960,672,2_Clownfish_187,295,55,465,183
2_CF98.jpg,960,672,2_Clownfish_187,336,175,520,293
5_SU341.jpg,1600,1200,5_SeaUrchin_341,265,73,1330,1020
4_ST376.jpg,500,375,4_SeaTurtle_704,6,76,494,300
4_ST410.jpg,500,375,4_SeaTurtle_704,158,250,393,335
6_SF235.jpg,375,500,6_Starfish_382,101,26,346,292
6_SF235.jpg,375,500,6_Starfish_382,48,216,299,482
5_SU194.jpg,500,375,5_SeaUrchin_341,72,10,469,354
4_ST148.jpg,500,375,4_SeaTurtle_704,109,226,377,350
5_SU157.jpg,500,333,5_SeaUrchin_341,18,13,465,331
4_ST606.jpg,500,375,4_SeaTurtle_704,36,90,496,300
4_ST612.jpg,500,375,4_SeaTurtle_704,22,40,448,348
4_ST174.jpg,500,309,4_SeaTurtle_704,30,19,488,271
5_SU143.jpg,500,375,5_SeaUrchin_341,126,62,414,348
3_LF36.jpg,1000,800,3_Lion Fish_215,24,72,976,677
3_LF22.jpg,1300,956,3_Lion Fish_215,122,46,1048,836
3_LF107.jpg,540,720,3_Lion Fish_215,1,1,536,714
6_SF194.jpg,500,333,6_Starfish_382,65,1,474,333
3_LF113.jpg,1024,1024,3_Lion Fish_215,17,100,940,940
2_CF3.jpg,1728,2583,2_Clownfish_187,252,291,1382,1139
2_CF3.jpg,1728,2583,2_Clownfish_187,696,1480,1367,2165
2_CF136.jpg,880,585,2_Clownfish_187,641,128,821,251
2_CF136.jpg,880,585,2_Clownfish_187,475,100,687,299
2_CF136.jpg,880,585,2_Clownfish_187,576,311,744,397
2_CF136.jpg,880,585,2_Clownfish_187,280,269,689,449
2_CF136.jpg,880,585,2_Clownfish_187,122,278,344,455
2_CF122.jpg,800,533,2_Clownfish_187,363,105,622,297
1_CB18.jpg,1600,1460,Chevron_Butterflyfish_111,142,212,1570,1309
6_SF34.jpg,500,375,6_Starfish_382,143,60,345,187
6_SF34.jpg,500,375,6_Starfish_382,159,179,351,315
6_SF157.jpg,500,339,6_Starfish_382,102,54,328,270
6_SF143.jpg,500,375,6_Starfish_382,121,50,396,316
1_CB24.jpg,2000,1333,Chevron_Butterflyfish_111,461,133,1510,1125
4_ST32.jpg,500,443,4_SeaTurtle_704,58,89,451,390
4_ST26.jpg,500,375,4_SeaTurtle_704,91,64,446,368
6_SF382.jpg,495,500,6_Starfish_382,33,36,426,458
6_SF369.jpg,500,375,6_Starfish_382,138,111,277,238
5_SU209.jpg,500,375,5_SeaUrchin_341,134,85,383,330
5_SU209.jpg,500,375,5_SeaUrchin_341,49,4,450,374
4_ST558.jpg,500,375,4_SeaTurtle_704,107,90,440,232
6_SF355.jpg,360,480,6_Starfish_382,49,112,337,435
4_ST570.jpg,500,375,4_SeaTurtle_704,1,49,363,303
4_ST216.jpg,500,304,4_SeaTurtle_704,4,30,499,283
5_SU221.jpg,500,368,5_SeaUrchin_341,3,5,493,357
4_ST202.jpg,500,375,4_SeaTurtle_704,112,92,425,346
5_SU235.jpg,500,375,5_SeaUrchin_341,53,59,414,368
4_ST564.jpg,500,338,4_SeaTurtle_704,3,64,500,328
6_SF341.jpg,480,360,6_Starfish_382,164,91,414,340
5_SU234.jpg,500,375,5_SeaUrchin_341,120,54,385,333
4_ST203.jpg,500,375,4_SeaTurtle_704,81,120,375,267
6_SF340.jpg,500,375,6_Starfish_382,124,108,355,350
4_ST565.jpg,500,375,4_SeaTurtle_704,10,141,392,348
4_ST571.jpg,500,375,4_SeaTurtle_704,140,96,422,310
6_SF354.jpg,500,366,6_Starfish_382,147,26,299,142
6_SF354.jpg,500,366,6_Starfish_382,56,156,273,336
6_SF354.jpg,500,366,6_Starfish_382,253,136,423,283
5_SU220.jpg,500,333,5_SeaUrchin_341,80,23,403,313
4_ST217.jpg,500,333,4_SeaTurtle_704,13,79,416,228
5_SU208.jpg,500,406,5_SeaUrchin_341,135,86,386,346
4_ST559.jpg,500,375,4_SeaTurtle_704,112,60,500,372
6_SF368.jpg,500,375,6_Starfish_382,32,19,334,336
4_ST27.jpg,500,375,4_SeaTurtle_704,245,125,464,293
4_ST33.jpg,500,375,4_SeaTurtle_704,16,25,498,294
6_SF21.jpg,500,360,6_Starfish_382,33,57,347,293
6_SF142.jpg,500,333,6_Starfish_382,7,51,499,323
1_CB25.jpg,1024,680,Chevron_Butterflyfish_111,160,46,936,458
1_CB31.jpg,2000,1333,Chevron_Butterflyfish_111,322,220,1393,1012
6_SF156.jpg,500,428,6_Starfish_382,33,26,466,408
6_SF35.jpg,500,435,6_Starfish_382,36,21,460,409
2_CF123.jpg,480,640,2_Clownfish_187,92,256,308,506
1_CB19.jpg,1000,662,Chevron_Butterflyfish_111,135,116,907,587
2_CF2.jpg,415,252,2_Clownfish_187,27,39,337,237
2_CF137.jpg,880,585,2_Clownfish_187,48,177,164,417
2_CF137.jpg,880,585,2_Clownfish_187,206,208,282,426
2_CF137.jpg,880,585,2_Clownfish_187,321,135,466,232
6_SF181.jpg,375,500,6_Starfish_382,36,53,341,417
3_LF112.jpg,1600,1236,3_Lion Fish_215,235,108,1455,1043
3_LF106.jpg,800,535,3_Lion Fish_215,12,1,793,534
6_SF195.jpg,500,375,6_Starfish_382,122,72,396,344
3_LF23.jpg,1024,685,3_Lion Fish_215,86,7,980,685
3_LF37.jpg,1300,866,3_Lion Fish_215,194,157,894,697
4_ST613.jpg,500,375,4_SeaTurtle_704,64,121,335,362
5_SU142.jpg,500,334,5_SeaUrchin_341,1,16,290,309
4_ST175.jpg,500,333,4_SeaTurtle_704,2,59,399,256
5_SU156.jpg,500,375,5_SeaUrchin_341,4,51,221,273
5_SU156.jpg,500,375,5_SeaUrchin_341,258,70,466,283
4_ST161.jpg,500,375,4_SeaTurtle_704,79,30,365,358
4_ST607.jpg,500,333,4_SeaTurtle_704,105,59,441,228
4_ST149.jpg,500,461,4_SeaTurtle_704,105,93,434,432
5_SU181.jpg,500,375,5_SeaUrchin_341,2,3,500,369
5_SU195.jpg,500,400,5_SeaUrchin_341,45,19,484,389
4_ST377.jpg,500,354,4_SeaTurtle_704,47,63,456,292
5_SU340.jpg,500,375,5_SeaUrchin_341,69,3,497,372
6_SF234.jpg,500,375,6_Starfish_382,25,44,231,267
6_SF234.jpg,500,375,6_Starfish_382,306,115,473,284
4_ST411.jpg,500,375,4_SeaTurtle_704,45,130,264,276
4_ST411.jpg,500,375,4_SeaTurtle_704,247,104,463,290
4_ST405.jpg,500,335,4_SeaTurtle_704,133,74,423,290
6_SF220.jpg,500,333,6_Starfish_382,61,14,311,276
6_SF220.jpg,500,333,6_Starfish_382,205,128,419,309
2_CF99.jpg,614,600,2_Clownfish_187,179,170,514,369
4_ST363.jpg,375,500,4_SeaTurtle_704,3,238,364,454
5_SU84.jpg,500,333,5_SeaUrchin_341,124,98,385,272
6_SF208.jpg,500,333,6_Starfish_382,196,65,446,287
4_ST439.jpg,500,375,4_SeaTurtle_704,141,115,379,342
4_ST388.jpg,375,500,4_SeaTurtle_704,71,321,293,433
2_CF72.jpg,799,600,2_Clownfish_187,144,153,414,552
2_CF72.jpg,799,600,2_Clownfish_187,365,127,595,495
5_SU47.jpg,500,375,5_SeaUrchin_341,28,10,498,375
5_SU53.jpg,500,375,5_SeaUrchin_341,64,107,324,341
5_SU53.jpg,500,375,5_SeaUrchin_341,187,33,385,216
2_CF66.jpg,650,419,2_Clownfish_187,179,141,301,268
2_CF66.jpg,650,419,2_Clownfish_187,311,188,565,360
5_SU45.jpg,500,375,5_SeaUrchin_341,88,43,409,340
2_CF64.jpg,880,585,2_Clownfish_187,68,169,413,569
2_CF64.jpg,880,585,2_Clownfish_187,487,8,847,366
5_SU51.jpg,500,332,5_SeaUrchin_341,78,59,313,243
5_SU79.jpg,500,359,5_SeaUrchin_341,61,27,425,342
2_CF58.jpg,540,408,2_Clownfish_187,84,51,359,293
2_CF58.jpg,540,408,2_Clownfish_187,326,94,481,238
5_SU86.jpg,500,375,5_SeaUrchin_341,46,47,442,254
4_ST349.jpg,500,333,4_SeaTurtle_704,108,91,429,252
5_SU92.jpg,500,375,5_SeaUrchin_341,6,5,487,350
4_ST413.jpg,500,375,4_SeaTurtle_704,116,124,495,372
6_SF236.jpg,500,334,6_Starfish_382,113,44,399,314
4_ST375.jpg,500,375,4_SeaTurtle_704,10,100,479,257
4_ST361.jpg,500,375,4_SeaTurtle_704,130,17,496,254
6_SF222.jpg,500,375,6_Starfish_382,123,20,440,358
4_ST407.jpg,500,218,4_SeaTurtle_704,89,33,426,182
4_ST188.jpg,500,375,4_SeaTurtle_704,60,134,475,324
5_SU183.jpg,500,375,5_SeaUrchin_341,80,25,430,341
5_SU197.jpg,500,375,5_SeaUrchin_341,106,44,477,351
1_CB8.jpg,1023,633,Chevron_Butterflyfish_111,87,64,859,544
4_ST639.jpg,500,371,4_SeaTurtle_704,40,170,363,371
4_ST639.jpg,500,371,4_SeaTurtle_704,157,102,461,230
5_SU168.jpg,500,375,5_SeaUrchin_341,81,44,420,357
4_ST177.jpg,500,334,4_SeaTurtle_704,34,158,214,229
4_ST177.jpg,500,334,4_SeaTurtle_704,192,101,472,208
4_ST611.jpg,500,363,4_SeaTurtle_704,111,84,412,306
4_ST605.jpg,480,319,4_SeaTurtle_704,28,92,459,284
4_ST163.jpg,375,500,4_SeaTurtle_704,77,136,296,246
5_SU154.jpg,500,375,5_SeaUrchin_341,43,46,458,358
3_LF21.jpg,3648,2736,3_Lion Fish_215,365,438,2753,2327
3_LF35.jpg,2106,1704,3_Lion Fish_215,179,136,1737,1649
3_LF138.jpg,800,533,3_Lion Fish_215,115,138,575,436
6_SF183.jpg,500,375,6_Starfish_382,63,14,347,320
6_SF197.jpg,500,375,6_Starfish_382,224,127,334,237
3_LF104.jpg,500,334,3_Lion Fish_215,88,5,359,232
2_CF121.jpg,653,466,2_Clownfish_187,35,76,571,411
6_SF168.jpg,500,376,6_Starfish_382,78,30,411,332
2_CF135.jpg,880,585,2_Clownfish_187,101,23,332,235
1_CB27.jpg,1440,960,Chevron_Butterflyfish_111,41,46,1249,897
6_SF23.jpg,375,500,6_Starfish_382,14,88,374,400
6_SF37.jpg,500,357,6_Starfish_382,114,35,452,343
6_SF154.jpg,500,375,6_Starfish_382,34,22,481,356
2_CF109.jpg,324,227,2_Clownfish_187,110,79,249,189
1_CB33.jpg,601,466,Chevron_Butterflyfish_111,116,60,552,363
4_ST598.jpg,500,375,4_SeaTurtle_704,166,135,404,265
4_ST25.jpg,491,500,4_SeaTurtle_704,6,51,491,432
4_ST31.jpg,333,500,4_SeaTurtle_704,18,104,309,433
6_SF381.jpg,500,353,6_Starfish_382,112,123,259,184
6_SF381.jpg,500,353,6_Starfish_382,199,152,452,306
4_ST19.jpg,500,375,4_SeaTurtle_704,66,157,473,277
4_ST229.jpg,500,333,4_SeaTurtle_704,3,2,453,329
4_ST567.jpg,500,447,4_SeaTurtle_704,108,68,416,394
6_SF342.jpg,500,375,6_Starfish_382,103,20,370,338
4_ST201.jpg,500,375,4_SeaTurtle_704,2,11,431,349
5_SU236.jpg,500,333,5_SeaUrchin_341,112,43,375,293
4_ST215.jpg,500,375,4_SeaTurtle_704,120,107,386,302
5_SU222.jpg,500,375,5_SeaUrchin_341,103,130,319,291
6_SF356.jpg,500,456,6_Starfish_382,44,37,476,456
4_ST573.jpg,500,333,4_SeaTurtle_704,77,104,482,256
5_SU223.jpg,500,375,5_SeaUrchin_341,16,15,423,271
4_ST214.jpg,375,500,4_SeaTurtle_704,122,283,275,342
4_ST572.jpg,500,375,4_SeaTurtle_704,159,22,486,354
6_SF357.jpg,500,333,6_Starfish_382,131,84,354,296
6_SF343.jpg,500,333,6_Starfish_382,53,20,493,328
4_ST566.jpg,500,327,4_SeaTurtle_704,189,130,430,271
5_SU237.jpg,399,500,5_SeaUrchin_341,1,33,398,447
4_ST228.jpg,500,406,4_SeaTurtle_704,50,111,344,293
6_SF380.jpg,381,500,6_Starfish_382,73,209,329,373
4_ST18.jpg,500,333,4_SeaTurtle_704,51,61,499,314
4_ST599.jpg,500,375,4_SeaTurtle_704,10,107,500,281
4_ST24.jpg,500,375,4_SeaTurtle_704,44,57,500,374
2_CF108.jpg,1300,956,2_Clownfish_187,600,344,952,636
6_SF155.jpg,500,410,6_Starfish_382,32,47,461,410
6_SF36.jpg,500,375,6_Starfish_382,173,97,345,277
1_CB32.jpg,644,428,Chevron_Butterflyfish_111,137,75,468,349
1_CB26.jpg,1000,665,Chevron_Butterflyfish_111,52,80,963,536
6_SF22.jpg,500,484,6_Starfish_382,10,12,496,479
6_SF141.jpg,500,375,6_Starfish_382,70,1,431,374
2_CF134.jpg,880,585,2_Clownfish_187,453,85,702,284
6_SF169.jpg,500,375,6_Starfish_382,1,144,152,294
6_SF169.jpg,500,375,6_Starfish_382,282,145,468,314
6_SF169.jpg,500,375,6_Starfish_382,281,17,489,194
2_CF1.jpg,1000,665,2_Clownfish_187,94,98,442,436
6_SF196.jpg,500,375,6_Starfish_382,101,107,339,298
3_LF105.jpg,271,180,3_Lion Fish_215,29,1,214,162
3_LF111.jpg,2832,2128,3_Lion Fish_215,407,255,2481,2055
6_SF182.jpg,500,375,6_Starfish_382,165,114,339,293
3_LF34.jpg,1300,954,3_Lion Fish_215,196,151,1020,835
3_LF139.jpg,400,600,3_Lion Fish_215,64,294,341,543
4_ST604.jpg,500,375,4_SeaTurtle_704,29,100,400,338
5_SU155.jpg,500,375,5_SeaUrchin_341,85,85,400,367
4_ST162.jpg,500,375,4_SeaTurtle_704,94,47,430,264
5_SU141.jpg,500,375,5_SeaUrchin_341,93,5,417,282
4_ST176.jpg,500,375,4_SeaTurtle_704,20,96,376,340
4_ST610.jpg,500,375,4_SeaTurtle_704,40,57,500,342
4_ST638.jpg,500,375,4_SeaTurtle_704,3,73,396,372
5_SU169.jpg,500,375,5_SeaUrchin_341,23,7,467,369
1_CB9.jpg,1280,720,Chevron_Butterflyfish_111,466,208,804,455
5_SU196.jpg,500,375,5_SeaUrchin_341,60,13,436,347
5_SU182.jpg,500,375,5_SeaUrchin_341,63,7,466,365
4_ST189.jpg,500,375,4_SeaTurtle_704,12,83,471,252
4_ST360.jpg,500,375,4_SeaTurtle_704,140,70,400,338
4_ST406.jpg,500,375,4_SeaTurtle_704,10,77,453,307
6_SF223.jpg,500,359,6_Starfish_382,122,8,499,342
6_SF237.jpg,500,332,6_Starfish_382,130,135,376,325
4_ST412.jpg,500,347,4_SeaTurtle_704,3,63,371,200
4_ST374.jpg,500,375,4_SeaTurtle_704,190,78,401,153
5_SU93.jpg,500,368,5_SeaUrchin_341,51,16,430,286
5_SU87.jpg,500,407,5_SeaUrchin_341,124,67,486,381
4_ST348.jpg,500,325,4_SeaTurtle_704,21,40,407,307
2_CF59.jpg,800,600,2_Clownfish_187,80,90,721,478
5_SU78.jpg,700,540,5_SeaUrchin_341,53,5,633,503
2_CF65.jpg,650,433,2_Clownfish_187,174,32,324,277
2_CF65.jpg,650,433,2_Clownfish_187,332,49,502,296
5_SU44.jpg,500,375,5_SeaUrchin_341,62,16,463,372
5_SU44.jpg,500,375,5_SeaUrchin_341,2,1,186,172
2_CF71.jpg,900,600,2_Clownfish_187,217,49,778,448
2_CF49.jpg,1972,1471,2_Clownfish_187,450,174,956,835
2_CF49.jpg,1972,1471,2_Clownfish_187,1134,302,1525,795
2_CF49.jpg,1972,1471,2_Clownfish_187,1528,253,1907,644
5_SU68.jpg,614,493,5_SeaUrchin_341,34,36,580,467
2_CF75.jpg,650,433,2_Clownfish_187,312,109,615,366
5_SU54.jpg,500,375,5_SeaUrchin_341,54,64,436,320
2_CF61.jpg,271,180,2_Clownfish_187,60,37,222,152
4_ST370.jpg,500,375,4_SeaTurtle_704,180,7,500,271
4_ST416.jpg,500,333,4_SeaTurtle_704,98,96,397,240
6_SF233.jpg,500,361,6_Starfish_382,73,106,341,307
6_SF227.jpg,640,480,6_Starfish_382,24,11,615,476
4_ST402.jpg,500,333,4_SeaTurtle_704,73,19,365,333
4_ST364.jpg,500,375,4_SeaTurtle_704,100,35,497,370
5_SU83.jpg,600,369,5_SeaUrchin_341,2,4,333,364
5_SU97.jpg,500,333,5_SeaUrchin_341,176,80,368,232
5_SU97.jpg,500,333,5_SeaUrchin_341,34,1,283,136
4_ST358.jpg,500,375,4_SeaTurtle_704,105,143,394,303
5_SU186.jpg,500,332,5_SeaUrchin_341,120,12,390,276
5_SU192.jpg,500,375,5_SeaUrchin_341,37,20,476,372
4_ST199.jpg,500,365,4_SeaTurtle_704,29,28,426,340
4_ST614.jpg,500,375,4_SeaTurtle_704,33,82,389,279
4_ST172.jpg,500,375,4_SeaTurtle_704,92,114,485,269
5_SU145.jpg,500,375,5_SeaUrchin_341,2,1,497,374
4_ST166.jpg,383,500,4_SeaTurtle_704,2,26,356,500
5_SU151.jpg,640,480,5_SeaUrchin_341,88,24,540,458
4_ST600.jpg,500,375,4_SeaTurtle_704,140,27,462,334
4_ST628.jpg,500,375,4_SeaTurtle_704,90,69,415,284
5_SU179.jpg,500,334,5_SeaUrchin_341,41,2,489,331
3_LF18.jpg,800,533,3_Lion Fish_215,40,78,497,429
6_SF186.jpg,500,333,6_Starfish_382,66,1,480,333
3_LF115.jpg,800,600,3_Lion Fish_215,147,5,800,578
3_LF101.jpg,700,466,3_Lion Fish_215,141,23,610,453
6_SF192.jpg,500,375,6_Starfish_382,126,70,401,238
3_LF24.jpg,640,480,3_Lion Fish_215,51,3,622,470
3_LF129.jpg,800,563,3_Lion Fish_215,49,48,668,486
2_CF118.jpg,1300,956,2_Clownfish_187,86,304,440,670
2_CF118.jpg,1300,956,2_Clownfish_187,704,418,1168,748
6_SF145.jpg,500,333,6_Starfish_382,114,21,391,287
6_SF26.jpg,500,375,6_Starfish_382,128,20,362,264
1_CB22.jpg,1300,953,Chevron_Butterflyfish_111,133,105,997,605
1_CB36.jpg,600,450,Chevron_Butterflyfish_111,111,116,430,345
6_SF32.jpg,500,500,6_Starfish_382,42,57,443,438
6_SF151.jpg,375,500,6_Starfish_382,60,260,273,423
2_CF124.jpg,640,423,2_Clownfish_187,99,92,463,281
6_SF179.jpg,500,338,6_Starfish_382,80,34,423,338
2_CF5.jpg,1024,576,2_Clownfish_187,313,106,673,560
4_ST589.jpg,500,375,4_SeaTurtle_704,32,109,451,297
4_ST34.jpg,500,375,4_SeaTurtle_704,30,11,366,350
4_ST204.jpg,500,375,4_SeaTurtle_704,76,129,470,307
5_SU233.jpg,500,375,5_SeaUrchin_341,3,5,499,369
4_ST562.jpg,500,375,4_SeaTurtle_704,43,30,430,280
6_SF347.jpg,500,375,6_Starfish_382,136,81,341,285
6_SF353.jpg,500,333,6_Starfish_382,109,109,466,269
4_ST576.jpg,500,375,4_SeaTurtle_704,106,45,382,216
